symbol,fiscalDateEnding,reportType,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
SAP,2013-06-30,quarterly,EUR,27494000000,7776000000,3386000000,3386000000,None,None,19717000000,2278051000,None,2996000000,2996000000,13333000000,None,None,296000000,407000000,None,13116000000,7797000000,None,None,None,1365000000,5319000000,None,5020559000,None,None,5224000000,2424000000,None,14369000000,-1730330000,14212000000,1229000000,1195000000
SAP,2013-03-31,quarterly,EUR,29294000000,9269000000,4473000000,4473000000,92000000,None,20025000000,2210760000,None,3168000000,3168000000,13512000000,None,None,129000000,346000000,None,14341000000,8309000000,None,None,None,600000000,6032000000,None,5687741000,None,None,5038000000,2941000000,None,14944000000,-1709654000,14500000000,1229000000,1195000000
SAP,2012-12-31,quarterly,EUR,26870000000,7033000000,2475000000,2475000000,59000000,None,19836000000,2252169000,None,3234000000,3234000000,13274000000,None,None,154000000,332000000,None,12696000000,6689000000,None,None,None,802000000,6007000000,None,5768875000,None,None,5247000000,3593000000,None,14166000000,-1762968000,13976000000,1229000000,1194000000
SAP,2012-09-30,quarterly,EUR,24332000000,7656000000,3926000000,3926000000,233000000,None,16676000000,2098099000,None,2527000000,2527000000,11015000000,None,None,None,535000000,None,11023000000,7403000000,None,None,None,1000000000,3620000000,None,2631623000,None,None,1997000000,3536000000,None,13300000000,-1722704000,12880000000,1578717000,1193000000
SAP,2012-06-30,quarterly,EUR,24488000000,7536000000,3376000000,3376000000,None,None,16952000000,2097821000,None,2689000000,2689000000,11163000000,None,None,745000000,918430000,None,11705000000,7465000000,None,None,None,1450000000,4240000000,None,3387423000,None,None,4204000000,2254000000,None,12774000000,-1706380000,12260000000,1555630000,1192000000
SAP,2012-03-31,quarterly,EUR,25633000000,9193000000,4548000000,4548000000,None,None,16440000000,2101438000,None,2679000000,2679000000,10765000000,None,None,1028000000,721370000,None,12586000000,8142000000,None,None,None,1675000000,4444000000,None,3737520000,None,None,3271000000,2222000000,None,13038000000,-1845426000,12912000000,1637415000,1191000000
SAP,2011-12-31,quarterly,EUR,23225000000,9669000000,4965000000,4965000000,11000000,None,13556000000,2012112000,None,2024000000,2024000000,8709000000,None,None,993000000,207000000,None,10518000000,6266000000,None,None,None,1331000000,4252000000,None,3675251000,None,None,2927000000,2952000000,None,12699000000,-1786382000,12466000000,1228000000,1190000000
SAP,2011-09-30,quarterly,EUR,21239000000,8000000000,3911000000,3911000000,28000000,None,13239000000,2013315000,None,2081000000,2081000000,8441000000,None,None,1374000000,157000000,None,9900000000,4527000000,None,None,None,1000000,5373000000,None,3086546000,None,None,2296000000,2181000000,None,11331000000,-1839823000,11277000000,1651537000,1190000000
SAP,2011-06-30,quarterly,EUR,20896000000,7680000000,3842000000,3842000000,None,None,13216000000,2124715000,None,2107000000,2107000000,8213000000,None,None,721000000,379000000,None,10899000000,5588000000,None,None,None,1395000000,5311000000,None,3333029000,None,None,2295000000,1249000000,None,9987000000,-1995460000,10033000000,1783424000,1189000000
SAP,2011-03-31,quarterly,EUR,21610000000,8288000000,4477000000,4477000000,None,None,13322000000,2046607000,None,2218000000,2218000000,8264000000,None,None,252000000,345000000,None,11521000000,6212000000,None,None,None,141000000,5309000000,None,3958475000,None,None,4047000000,2504000000,None,10079000000,-1994130000,10159000000,1741672000,1189000000
SAP,2010-12-31,quarterly,EUR,20841000000,7143000000,3518000000,3518000000,12000000,None,13698000000,1922678000,None,2376000000,2376000000,8431000000,None,None,158000000,356000000,None,11017000000,5149000000,None,None,None,1000000,5868000000,None,5782630000,None,None,1099000000,3315000000,None,9807000000,-1833776000,9767000000,1628106000,1188000000
SAP,2010-09-30,quarterly,EUR,19086000000,6002000000,2828000000,2828000000,311000000,None,13084000000,1924542000,None,2400000000,2400000000,8285000000,None,None,258000000,223000000,None,9875000000,4050000000,None,None,None,525000000,5825000000,None,4969805000,None,None,54000000,1425000000,None,9194000000,-1891899000,9356000000,1668843000,1188000000
SAP,2010-06-30,quarterly,EUR,15672000000,7366000000,3605000000,3605000000,202000000,None,8306000000,1739177000,None,829000000,829000000,5136000000,None,None,574000000,217000000,None,6701000000,4183000000,None,None,None,219000000,2518000000,None,1225413000,None,None,253000000,1347000000,None,8956000000,-1658056000,8851000000,1508106000,1189000000
SAP,2010-03-31,quarterly,EUR,15193000000,6943000000,2413000000,2413000000,124000000,None,8250000000,1884172000,None,849000000,849000000,5052000000,None,None,683000000,168000000,None,6222000000,4752000000,None,None,None,265000000,1470000000,None,945467000,None,None,997000000,1531000000,None,8957000000,-1828715000,8958000000,1659640000,1190000000
SAP,2009-12-31,quarterly,EUR,13374000000,5255000000,1884000000,1884000000,11000000,None,8119000000,1964917000,None,894000000,894000000,4994000000,None,None,486000000,328000000,None,4883000000,3416000000,None,None,None,4000000,1467000000,None,1001807000,None,None,703000000,2176000000,None,8477000000,-1891824000,8571000000,1757103000,1188000000
SAP,2009-09-30,quarterly,EUR,14374000000,6033000000,2414000000,2414000000,329000000,None,8341000000,2007236000,None,944000000,944000000,5019000000,None,None,625000000,568000000,None,6542000000,4804000000,None,None,None,620000000,1738000000,None,None,None,None,None,2613000000,None,7812000000,-1939938000,8176000000,1793638000,1189000000
SAP,2009-06-30,quarterly,EUR,21423962000,None,3809234000,3809234000,None,None,None,1940368000,None,8454060000,8454060000,7046452000,None,None,1017852000,1420226000,None,11131880000,8591456000,None,None,None,None,None,None,None,None,None,None,7538554000,None,10287876000,-1880082000,10003270000,1718852000,1189000000
SAP,2009-03-31,quarterly,EUR,15217000000,6833000000,2020000000,2020000000,118000000,None,8384000000,1860518000,None,1080000000,1080000000,5014000000,None,None,1083000000,79000000,None,7809000000,6900000000,None,None,None,681000000,909000000,None,None,None,None,2000000,3617000000,None,7406000000,-1794213000,7638000000,1625799000,1188000000
SAP,2008-12-31,quarterly,EUR,14195116740,5781200320,1276490180,1276490180,9338420,None,8413916420,1955620000,None,1127075460,1127075460,5008266480,None,None,382156880,225558760,None,6962151280,5832920800,None,None,None,2573812220,1129230480,None,2784000,None,None,2609729220,2110482920,None,7230810440,-1895768000,7707788200,1706469000,1188000000
SAP,2008-09-30,quarterly,EUR,13595287360,4997516420,1484502110,1484502110,314915880,None,8597770940,1954443000,None,1200794110,1200794110,5071280500,None,None,110646120,446130830,None,7045888180,3788920340,None,None,None,32626420,3256967840,None,None,None,None,None,2144832480,None,6547271370,-1929097000,6874244840,1726331000,1188000000
SAP,2008-06-30,quarterly,EUR,13355888100,5064536500,1411969900,1411969900,147424400,None,8291351600,2140153000,None,1214344950,1214344950,4886610500,None,None,305016000,110568300,None,7199648500,3978552450,None,None,None,None,3221096050,None,None,None,None,None,1926684400,None,6154333250,-3218891000,6966438350,1962201000,1194029851
SAP,2008-03-31,quarterly,EUR,10382700060,6418371460,1610422760,1610422760,4801090,None,3964328600,2125773000,None,403977430,403977430,1425237860,None,None,598764510,211933830,None,3868306800,3204384640,None,None,None,25377190,663922160,None,None,None,None,27434800,1984907780,None,6513707390,-3048785000,7170084980,1970884000,1206193000
SAP,2007-12-31,quarterly,EUR,10382700060,6418371460,1610422760,1610422760,4801090,None,3964328600,1921755000,None,403977430,403977430,1425237860,None,None,598764510,211933830,None,3868306800,3204384640,None,None,None,25377190,663922160,None,2921000,None,None,27434800,1984907780,None,6513707390,-2532160000,7170084980,1819534000,1206193000
SAP,2007-09-30,quarterly,EUR,9355279500,5385417450,1609668690,1609668690,217238700,None,3969862050,1835673000,None,2277884000,2277884000,1602660990,None,None,962157210,437981250,None,3278902830,2549401260,None,None,None,None,729501570,None,None,None,None,None,1289416800,None,6075675900,-2162710000,6407840880,1771687000,1206193000
SAP,2007-06-30,quarterly,EUR,9555989950,5721773650,1929667240,1929667240,262263350,None,3834216300,1718392000,None,2240264000,2240264000,1657061110,None,None,879875070,367168690,None,3701976470,2941782140,None,None,None,None,760194330,None,None,None,None,None,1233007130,None,5853274710,-2968992000,8679840000,1714336000,1208067000
SAP,2007-03-31,quarterly,EUR,9502009959,6323595121,2398547252,2398547252,3976357,None,3178414838,1650352000,None,262561558,262561558,987510257,None,None,930878991,367303865,None,3357169821,2773048415,None,None,None,24555975,584121405,None,None,None,None,26169854,1733384082,None,6135385682,-2753707000,6594304119,1695823000,1221708000
SAP,2006-12-31,quarterly,EUR,9502009959.78,6323595121.03,2398547252.45,2398547252.45,3976357.12,None,3178414838.75,1591816000,None,262561558.01,262561558.01,987510257.73,None,None,930878991.75,367303865.92,None,3357169821.24,2773048415.68,None,None,None,24555975.21,584121405.56,None,2130000,None,None,26169854.91,1733384082.18,None,6135385682.72,-2298667000,6594304119.61,1672769000,1221708000
SAP,2006-09-30,quarterly,EUR,8713261680,5515720000,None,None,776140600,None,3197541680,1466617000,None,1271767440,1271767440,None,None,None,2792530240,985780000,None,3150264080,2472618480,None,None,None,None,677645600,None,None,None,None,None,1782365520,None,5554330040,-2013427000,8072738000,402178000,1221708000
SAP,2006-06-30,quarterly,EUR,8549905000,5345940600,None,None,836599400,None,3203964400,1432526000,None,1245116600,1245116600,None,None,None,2537189200,1068324000,None,3347180200,1033814600,None,None,None,None,2313365600,None,None,None,None,None,None,None,5194898800,-2020360000,7661011000,405094000,1228597000
SAP,2006-03-31,quarterly,EUR,9518140370,6652055630,3788445920,3788445920,721883750,None,2866084740,1345001000,None,909161020,909161020,None,None,None,None,876436000,None,3682844640,1436342410,None,None,None,None,2246502230,None,None,None,None,None,1436342410,None,5827045630,-1320723000,7444849000,384806000,1235617000
SAP,2005-12-31,quarterly,EUR,9055862204,6324288013,3211132139,3211132139,19360872,None,2731574190,1296658000,None,765661679,765661679,741956000,None,None,209405766,635071407,None,3270404389,1361248084,None,None,None,24281511,1909156304,None,8203000,None,None,31203164,430713771,None,5777848892,-918132000,5981641685,316217735,1239168000
SAP,2005-09-30,quarterly,EUR,8061711810,5563985860,3132755110,3132755110,638353920,None,2497725950,1270914000,None,633366780,633366780,None,None,None,None,770506000,None,2924957610,1648249770,None,None,None,None,1276707840,None,None,None,None,None,1648249770,None,5122623970,-916408000,6291864000,381033000,1239168000
SAP,2005-06-30,quarterly,EUR,7914061260,5870710440,3444128100,3444128100,627706800,None,2043350820,1247305000,None,581454720,581454720,None,None,None,None,-825930,None,3084022620,1498237020,None,None,None,None,1585785600,None,None,None,None,None,1498237020,None,4815997830,-884364000,5022480330,315505260,1238780000
SAP,2005-03-31,quarterly,EUR,8270501030,6337297450,3976721650,3976721650,560829610,None,1933203580,1305979000,None,548486730,548486730,None,None,None,None,-771430,None,3450606390,911830260,None,None,None,None,2538776130,None,None,None,None,None,911830260,None,4799066030,-849470000,6249762000,409820000,1239712000
SAP,2004-12-31,quarterly,EUR,7579868550,5680943759,3194180956,3194180956,11683375,None,1898924790,1352559000,None,524505233,524505233,618290000,None,None,10156378,537247917,None,2967054448,728299661,None,None,None,27764799,2238754787,None,9852000,None,None,35036111,360325698,None,4590859270,-770537000,4826587864,315770563,1243136000
SHEL,2024-12-31,annual,None,387607000000,127926000000,39110000000,39110000000,23426000000,None,259681000000,None,None,9480000000,9480000000,16032000000,None,None,None,19530000000,None,207443000000,95034000000,None,None,None,11630000000,112409000000,None,None,None,None,77078000000,22711000000,None,178303000000,None,158832000000,510000000,6363700000
SHEL,2023-12-31,annual,USD,406270000000,134115000000,38774000000,38774000000,26019000000,None,272155000000,None,None,10253000000,10253000000,16660000000,None,None,4912000000,69322000000,None,217908000000,95467000000,None,None,None,10009000000,122441000000,27709000000,48544000000,5288000000,None,81541000000,44340000000,None,186607000000,None,165915000000,544000000,6799800000
SHEL,2022-12-31,annual,USD,443024000000,165937000000,40246000000,40246000000,31894000000,None,277087000000,198642000000,None,9662000000,9662000000,16039000000,None,None,23864000000,93954000000,None,250426000000,121310000000,None,None,None,9001000000,129116000000,27643000000,51532000000,4620000000,None,83795000000,64808000000,None,190472000000,None,169482000000,584000000,7410500000
SHEL,2021-12-31,annual,USD,404380000000,128766000000,36971000000,36971000000,25258000000,None,275614000000,194932000000,None,9773000000,9773000000,14920000000,None,None,-5994000000,66650000000,None,229054000000,95547000000,None,None,None,8218000000,133507000000,27507000000,57499000000,4080000000,None,89086000000,49939000000,1000000,171965000000,None,153026000000,641000000,7806800000
SHEL,2020-12-31,annual,USD,379267000000,90694000000,31830000000,31830000000,19457000000,None,288572000000,210847000000,None,8671000000,8671000000,14151000000,None,None,-12920000000,40731000000,None,220730000000,73950000000,None,None,None,16899000000,146780000000,28420000000,66838000000,12756000000,None,108014000000,28381000000,None,155310000000,None,142616000000,651000000,7795600000
SHEL,2019-12-31,annual,USD,404336000000,92689000000,18054000000,18054000000,24071000000,None,311648000000,238349000000,None,9281000000,9281000000,14205000000,None,25797000000,-13491000000,1000000,None,213873000000,79625000000,None,None,None,15064000000,134248000000,30537000000,55779000000,10108000000,None,96424000000,1000000,-1000000,186476000000,None,172431000000,657000000,4056250000
SHEL,2018-12-31,annual,USD,399194000000,97482000000,26741000000,26741000000,21117000000,None,301712000000,223175000000,None,9870000000,9870000000,13716000000,None,28403000000,None,49624000000,None,196660000000,77813000000,None,None,None,10134000000,118847000000,14026000000,53686000000,9112000000,None,76824000000,37328000000,None,198646000000,None,182606000000,685000000,4174350000
SHEL,2017-12-31,annual,USD,407097000000,95404000000,20312000000,20312000000,25223000000,None,311693000000,226380000000,None,10518000000,10518000000,13662000000,None,35149000000,None,49869000000,None,209285000000,79767000000,None,None,None,11795000000,129518000000,15524000000,59430000000,10711000000,None,85665000000,34776000000,None,194356000000,None,177645000000,696000000,4149500000
SHEL,2016-12-31,annual,USD,411275000000,86569000000,19130000000,19130000000,21775000000,None,324706000000,236098000000,None,10980000000,10980000000,12987000000,None,39207000000,None,45664000000,None,222764000000,73825000000,None,None,None,9484000000,148939000000,14859000000,69256000000,8361000000,None,92476000000,36272000000,None,186646000000,None,175566000000,683000000,3945850000
